customer_id,tier,primary_channel,rank,offer_id,offer_name,category,channel,discount,score,components,boosts_applied
CUST0434,Standard,Grocery,2,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,83.59,"{'transaction_affinity': 0.155, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0434,Standard,Grocery,3,OFFER017,Snacks Reward #17,Snacks,Grocery,15Fuel cents/L,83.59,"{'transaction_affinity': 0.155, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0435,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,75.08,"{'transaction_affinity': 0.396, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0435,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.53,"{'transaction_affinity': 0.278, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0435,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.53,"{'transaction_affinity': 0.278, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0436,Standard,Fuel,1,OFFER004,Beverages Reward #4,Beverages,Both,50% off,61.26,"{'transaction_affinity': 0.125, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0436,Standard,Fuel,2,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,61.26,"{'transaction_affinity': 0.125, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0436,Standard,Fuel,3,OFFER018,Beverages Reward #18,Beverages,Both,50$ off,61.26,"{'transaction_affinity': 0.125, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0437,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,74.45,"{'transaction_affinity': 0.345, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0437,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,70.18,"{'transaction_affinity': 0.203, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0437,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,70.18,"{'transaction_affinity': 0.203, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0438,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.14,"{'transaction_affinity': 0.265, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0438,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.14,"{'transaction_affinity': 0.265, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0438,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,69.76,"{'transaction_affinity': 0.219, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0439,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,62.51,"{'transaction_affinity': 0.167, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0439,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,62.51,"{'transaction_affinity': 0.167, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0439,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0440,Standard,Fuel,1,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,58.94,"{'transaction_affinity': 0.048, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0440,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,58.8,"{'transaction_affinity': 0.043, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0440,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0441,4U+,Grocery,1,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.219, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0441,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.095, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0441,4U+,Grocery,3,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,92.25,"{'transaction_affinity': 0.367, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.2, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0442,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.75,"{'transaction_affinity': 0.245, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0442,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.75,"{'transaction_affinity': 0.245, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0442,Standard,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,71.11,"{'transaction_affinity': 0.224, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0443,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,72.64,"{'transaction_affinity': 0.255, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0443,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.07,"{'transaction_affinity': 0.202, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0443,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.07,"{'transaction_affinity': 0.202, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0444,4U+,Fuel,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,69.53,"{'transaction_affinity': 0.128, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0444,4U+,Fuel,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,69.5,"{'transaction_affinity': 0.128, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0444,4U+,Fuel,3,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,67.68,"{'transaction_affinity': 0.087, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0445,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,68.54,"{'transaction_affinity': 0.238, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0445,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,68.54,"{'transaction_affinity': 0.238, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0445,Standard,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,68.19,"{'transaction_affinity': 0.226, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0446,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,71.18,"{'transaction_affinity': 0.236, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0446,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,70.6,"{'transaction_affinity': 0.217, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0446,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,70.6,"{'transaction_affinity': 0.217, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0447,Standard,Fuel,1,OFFER004,Beverages Reward #4,Beverages,Both,50% off,62.3,"{'transaction_affinity': 0.16, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0447,Standard,Fuel,2,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,62.3,"{'transaction_affinity': 0.16, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0447,Standard,Fuel,3,OFFER018,Beverages Reward #18,Beverages,Both,50$ off,62.3,"{'transaction_affinity': 0.16, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0448,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,62.26,"{'transaction_affinity': 0.159, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0448,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,62.26,"{'transaction_affinity': 0.159, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0448,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0449,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,74.13,"{'transaction_affinity': 0.264, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0449,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,72.35,"{'transaction_affinity': 0.205, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0449,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,72.35,"{'transaction_affinity': 0.205, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0450,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,59.92,"{'transaction_affinity': 0.081, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0450,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,59.92,"{'transaction_affinity': 0.081, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0450,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,59.22,"{'transaction_affinity': 0.057, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0451,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.106, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0451,4U+,Grocery,2,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,100.0,"{'transaction_affinity': 0.196, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0451,4U+,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,96.15,"{'transaction_affinity': 0.0, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0452,Standard,Fuel,1,OFFER004,Beverages Reward #4,Beverages,Both,50% off,60.78,"{'transaction_affinity': 0.109, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0452,Standard,Fuel,2,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,60.78,"{'transaction_affinity': 0.109, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0452,Standard,Fuel,3,OFFER018,Beverages Reward #18,Beverages,Both,50$ off,60.78,"{'transaction_affinity': 0.109, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0453,Standard,Grocery,1,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,73.57,"{'transaction_affinity': 0.469, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.8, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0453,Standard,Grocery,2,OFFER013,Grocery Reward #13,Grocery,eCommerce,10% off,73.57,"{'transaction_affinity': 0.469, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.8, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0453,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,70.15,"{'transaction_affinity': 0.292, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0454,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,62.78,"{'transaction_affinity': 0.176, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0454,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,62.78,"{'transaction_affinity': 0.176, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0454,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,61.16,"{'transaction_affinity': 0.122, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0455,4U+,Fuel,1,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,71.54,"{'transaction_affinity': 0.173, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0455,4U+,Fuel,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,70.34,"{'transaction_affinity': 0.046, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0455,4U+,Fuel,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,68.25,"{'transaction_affinity': 0.0, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0456,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.183, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0456,4U+,Grocery,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.125, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0456,4U+,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,99.45,"{'transaction_affinity': 0.103, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0457,Standard,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,78.2,"{'transaction_affinity': 0.423, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0457,Standard,Grocery,2,OFFER010,Produce Reward #10,Produce,eCommerce,50% off,78.2,"{'transaction_affinity': 0.423, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0457,Standard,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,76.2,"{'transaction_affinity': 0.423, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0458,4U+,Fuel,1,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,68.38,"{'transaction_affinity': 0.103, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0458,4U+,Fuel,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,68.25,"{'transaction_affinity': 0.0, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0458,4U+,Fuel,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,68.25,"{'transaction_affinity': 0.0, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0459,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,68.72,"{'transaction_affinity': 0.184, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0459,Standard,Grocery,2,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,66.68,"{'transaction_affinity': 0.116, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0459,Standard,Grocery,3,OFFER017,Snacks Reward #17,Snacks,Grocery,15Fuel cents/L,66.68,"{'transaction_affinity': 0.116, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0460,Standard,Grocery,1,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,89.54,"{'transaction_affinity': 0.304, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0460,Standard,Grocery,2,OFFER013,Grocery Reward #13,Grocery,eCommerce,10% off,89.54,"{'transaction_affinity': 0.304, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0460,Standard,Grocery,3,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,87.35,"{'transaction_affinity': 0.343, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0461,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,88.72,"{'transaction_affinity': 0.448, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.7, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0461,Standard,Grocery,2,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,82.68,"{'transaction_affinity': 0.213, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0461,Standard,Grocery,3,OFFER013,Grocery Reward #13,Grocery,eCommerce,10% off,82.68,"{'transaction_affinity': 0.213, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0462,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,75.45,"{'transaction_affinity': 0.348, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0462,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,73.95,"{'transaction_affinity': 0.198, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0462,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,73.95,"{'transaction_affinity': 0.198, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0463,4U+,Fuel,1,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,75.44,"{'transaction_affinity': 0.26, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0463,4U+,Fuel,2,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,74.54,"{'transaction_affinity': 0.24, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0463,4U+,Fuel,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.4,"{'transaction_affinity': 0.17, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0464,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.17,"{'transaction_affinity': 0.136, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0464,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.17,"{'transaction_affinity': 0.136, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0464,Standard,Grocery,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,69.53,"{'transaction_affinity': 0.331, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0465,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,62.59,"{'transaction_affinity': 0.17, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0465,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,62.59,"{'transaction_affinity': 0.17, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0465,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,59.66,"{'transaction_affinity': 0.072, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
